  3.1000000e-001  3.0000000e-001  3.1000000e-001  3.7000000e-001  4.3000000e-001  3.9000000e-001  3.3000000e-001  3.1000000e-001  3.1000000e-001  3.0000000e-001  3.1000000e-001  3.0000000e-001  3.0000000e-001  3.0000000e-001  3.0000000e-001  3.1000000e-001  3.0000000e-001  3.1000000e-001  3.1000000e-001  3.0000000e-001  3.0000000e-001  3.1000000e-001  3.0000000e-001  3.1000000e-001  2.8000000e-001  2.7000000e-001  2.6000000e-001  2.4000000e-001  2.2000000e-001  2.2000000e-001  2.1000000e-001  2.1000000e-001  2.0000000e-001  2.0000000e-001  2.1000000e-001  2.0000000e-001  2.1000000e-001  2.0000000e-001  2.2000000e-001  2.2000000e-001  2.2000000e-001  2.3000000e-001  2.3000000e-001  2.4000000e-001  2.4000000e-001  2.4000000e-001  2.4000000e-001  2.5000000e-001  2.4000000e-001  2.4000000e-001  2.5000000e-001  2.4000000e-001  2.5000000e-001  2.7000000e-001  2.8000000e-001  3.0000000e-001  3.0000000e-001  3.2000000e-001  3.2000000e-001  3.3000000e-001  3.2000000e-001  3.1000000e-001  3.0000000e-001  3.2000000e-001  3.1000000e-001
  1.3560000e+000  1.2870000e+000  9.5400000e-001  1.0790000e+000  9.4900000e-001  4.1510000e+000  4.0790000e+000  3.5540000e+000  3.4190000e+000  3.2070000e+000  2.8940000e+000  2.4730000e+000  2.1390000e+000  1.9040000e+000  1.9030000e+000  2.2070000e+000  2.2530000e+000  2.3230000e+000  2.3100000e+000  2.3150000e+000  2.3580000e+000  2.3690000e+000  2.3970000e+000  2.2260000e+000  2.2650000e+000  2.2470000e+000  1.4570000e+000  1.6250000e+000  1.8890000e+000  2.2010000e+000  2.2430000e+000  2.3080000e+000  1.7820000e+000  1.5820000e+000  1.3580000e+000  1.4950000e+000  9.8500000e-001  9.0900000e-001  7.7600000e-001  6.6000000e-001  7.1400000e-001  7.7200000e-001  7.8100000e-001  9.8500000e-001  8.0300000e-001  7.5700000e-001  8.1700000e-001  8.7700000e-001  9.6000000e-001  1.0910000e+000  1.2080000e+000  1.0670000e+000  9.9300000e-001  1.0060000e+000  8.7500000e-001  7.9400000e-001  1.0340000e+000  2.4890000e+000  5.1760000e+000  6.5770000e+000  4.1050000e+000  2.4330000e+000  2.2710000e+000  1.8000000e+000  1.2770000e+000
